Id,Label,Type,genre,year,language,topic_id,label_thema,nb_auteurs
69825516c835c41957dfd230,"Golden Ratio, the Phi, and Its Geometrical Substantiation",publication,,2011.0,anglais,chapitre_9,chap_conférences internationales (bruit),7.0
69825516c835c41957dfd242,Spectral image processing and analysis of the Archimedes Palimpsest,publication,,2011.0,anglais,chapitre_9,chap_conférences internationales (bruit),3.0
69825516c835c41957dfd2ce,Archaeomagnetic investigation of a metallurgical furnace in Pisa (Italy),publication,,2011.0,anglais,13,archeologie_medievale,3.0
69825516c835c41957dfd2dc,Interpreting the expansion of sea fishing in medieval Europe using stable isotope analysis of archaeological cod bones,publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,20.0
69825516c835c41957dfd2e1,Detecting the environmental impact of the Baltic Crusades on a late-medieval (13th-15th century) frontier landscape: pal,publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,2.0
69825516c835c41957dfd2e5,"Warriors from the East. Skeletal evidence of warfare from a Lombard-Avar cemetery in Central Italy (Campochiaro, Molise,",publication,,2011.0,anglais,6,antiquite_tardive_royaumes_barbares,2.0
69825516c835c41957dfd2e7,Gulf of Maine shells reveal changes in seawater temperature seasonality during the Medieval Climate Anomaly and the Litt,publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,4.0
69825516c835c41957dfd2ef,"The identification, occurrence and importance of microreticulate dinoflagellate cysts in the latest Holocene sediments o",publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,2.0
69825516c835c41957dfd2f3,Diatom-based reconstruction of palaeoceanographic changes on the North Icelandic shelf during the last millennium,publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,4.0
69825516c835c41957dfd2fe,"Reconciliation and record keeping: Heresy, secular dissent and the exercise of episcopal authority in eleventh-century C",publication,,2011.0,anglais,2,religion_theologie_scolastique,2.0
69825516c835c41957dfd2ff,How unique is the Western European marriage pattern? : A comparison of nuptiality in historical Europe and the contempor,publication,,2011.0,anglais,15,genre_corps_famille_emotions,2.0
69825516c835c41957dfd304,"The benthic foraminiferal record of the Medieval Warm Period and the recent warming in the Gullmar Fjord, Swedish west c",publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,3.0
69825516c835c41957dfd308,A study of bone remains and butchery patterns from medieval mass-hunting of reindeer in the South Norwegian mountain dis,publication,,2011.0,anglais,1,bioarcheologie_medecine,3.0
69825516c835c41957dfd30a,"Centennial scale benthic foraminiferal record of late Holocene oceanographic variability in Disko Bugt, West Greenland",publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,6.0
69825516c835c41957dfd455,Recycling mittelalterlicher Skulpturen im Zeitalter des Barock. Die Schreinfiguren aus dem Retabel der ehem. Peterskapel,publication,,2011.0,anglais,chapitre_13,chap_bruit linguistique et éditorial,4.0
69825516c835c41957dfd493,Introduction: Northumbrian Communities,publication,,2011.0,anglais,chapitre_1,"chap_archéologie, culture matérielle et bâti",2.0
69825516c835c41957dfd576,Settlement and Lordship in Viking and Early Medieval Scandinavia,publication,,2011.0,anglais,chapitre_3,chap_viking et scandinavie,2.0
69825516c835c41957dfd5a7,"Settlement, Landscape, and Economy in Early Medieval Northumbria: The Contribution of Portable Antiquities",publication,,2011.0,anglais,chapitre_1,"chap_archéologie, culture matérielle et bâti",2.0
69825516c835c41957dfd619,"Petite plastique, grands maux. Les « grotesques » en Méditerranée aux époques hellénistique et romaine",publication,,2011.0,anglais,chapitre_13,chap_bruit linguistique et éditorial,2.0
69825516c835c41957dfd67c,"Multilingualism, Social Network Theory, and Linguistic Change in the Transition from Old to Middle English",publication,,2011.0,anglais,chapitre_4,chap_culture de l'écrit et littérature,2.0
69825516c835c41957dfd6fe,Naître en Grèce antique : des accouchements pour le moins mouvementés,publication,,2011.0,anglais,chapitre_13,chap_bruit linguistique et éditorial,2.0
69825516c835c41957dfd797,Index,publication,,2011.0,anglais,chapitre_3,chap_viking et scandinavie,4.0
69825516c835c41957dfd7b7,Preliminary Material,publication,,2011.0,anglais,chapitre_3,chap_viking et scandinavie,4.0
69825516c835c41957dfd836,오뜨 고스(Haute Goth) 패션에 대한 연구,publication,,2011.0,anglais,6,antiquite_tardive_royaumes_barbares,2.0
69825516c835c41957dfd9c0,Travel as communication: a consideration of overland journeys in Anglo-Saxon England,publication,,2011.0,anglais,8,histoire_sociale_economique,2.0
69825516c835c41957dfdb27,"Magnificent Maps: Power, Propaganda and Art. By Peter Barber and Tom Harper. Maps in Those Days: Cartographic Methods be",publication,,2011.0,anglais,18,recensions_bruit_editorial,9.0
69825516c835c41957dfdba5,2500 years of European climate variability and human susceptibility,publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,12.0
69825516c835c41957dfdba6,Was the C282Y mutation an Irish Gaelic mutation that the Vikings helped disseminate? HLA haplotype observations of hemoc,publication,,2011.0,anglais,1,bioarcheologie_medecine,5.0
69825516c835c41957dfdbba,Hangman's fracture: a historical and biomechanical perspective,publication,,2011.0,anglais,1,bioarcheologie_medecine,3.0
69825516c835c41957dfdbbb,Apple Down 152: a putative case of syphilis from sixth century AD Anglo-Saxon England,publication,,2011.0,anglais,1,bioarcheologie_medecine,2.0
69825516c835c41957dfdbd8,Early medieval origins of iron mining and settlement in central Sweden : multiproxy analysis of sediment and peat record,publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,5.0
69825516c835c41957dfdbf6,Climate and anthropogenic factors affecting alluvial fan development during the late Holocene in the central Ebro Valley,publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,3.0
69825516c835c41957dfdbf7,The height-increment record of summer temperature extended over the last millennium in Fennoscandia,publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,2.0
69825516c835c41957dfdc75,Plant use at an early Islamic merchant town in the West African Sahel: the archaeobotany of Essouk-Tadmakka (Mali),publication,,2011.0,anglais,7,europe_orientale_russie_asie_medievales,2.0
69825516c835c41957dfde86,Σφραγΐς (sfragís) and its metaphorical testimonial presence in 2 Timothy 2:19 : original research,publication,,2011.0,anglais,2,religion_theologie_scolastique,2.0
69825516c835c41957dfdedf,An integrated competency-based training model for theological training : original research,publication,,2011.0,anglais,2,religion_theologie_scolastique,2.0
69825516c835c41957dfdeee,"A review of rock studies for archaeologists, and an analysis of dolerite and hornfels from the Sibudu area, KwaZulu-Nata",publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,2.0
69825516c835c41957dfdf0f,"Two Holocene rock shelter deposits from the Knersvlakte, southern Namaqualand, South Africa",publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,5.0
69825516c835c41957dfe019,"Archaeological investigations at the Upper Chapel, Norfolk Street, Sheffield, UK",publication,,2011.0,anglais,13,archeologie_medievale,13.0
69825516c835c41957dfe1af,What's in a Name? Anglo-Norman Romances or Chansons de geste?,publication,,2011.0,anglais,chapitre_5,"chap_genre, romance, famille et femmes",3.0
69825516c835c41957dfe227,Women authors of the Middle Ages,publication,,2011.0,anglais,chapitre_5,"chap_genre, romance, famille et femmes",4.0
69825516c835c41957dfe3c0,4 Orality and Literacy: The Case of Anglo-Saxon England,publication,,2011.0,anglais,chapitre_4,chap_culture de l'écrit et littérature,2.0
69825516c835c41957dfe3cf,Abtrünnig der Gegenwart. Julian Apostata und die narrative Imagination der Spätantike bei Friedrich de la Motte Fouque,publication,,2011.0,allemand,unknown,unknown,2.0
69825516c835c41957dfe4b3,Caractérisation des écritures médiévales par des méthodes statistiques basées sur les cooccurrences,publication,,2011.0,français,unknown,unknown,2.0
69825516c835c41957dfe53e,"Archaeobotanical research at the medieval fortified site of ãIgãilãiz (Anti-Atlas, Morocco) with particular reference",publication,,2011.0,anglais,7,europe_orientale_russie_asie_medievales,3.0
69825516c835c41957dfe544,IIIbreakLater Medieval: Excluding Chaucer,publication,,2011.0,anglais,3,litterature_philologie_arts_du_verbe,6.0
69825516c835c41957dfe62d,"Geochemical processes in a Mediterranean Lake: a high-resolution study of the last 4,000 years in Zoänar Lake, southern",publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,6.0
69825516c835c41957dfe7ff,Stable Isotope Evidence for Late Medieval (14th–15th C) Origins of the Eastern Baltic Cod (Gadus morhua) Fishery,publication,,2011.0,anglais,14,histoire_environnementale_paleoclimat,22.0
69825516c835c41957dfe801,Typing Late Prehistoric Cows and Bulls—Osteology and Genetics of Cattle at the Eketorp Ringfort on the Öland Island in S,publication,,2011.0,anglais,1,bioarcheologie_medecine,5.0
69825516c835c41957dfe812,Kemisk analys av fjorton medeltids-kyrkors muralmålningar = Chemical analyses of the murals in fourteen medieval church,publication,,2011.0,suédois,unknown,unknown,2.0
69825516c835c41957dfe815,St. Mary's Dominican Convent in Sigtuna revisited : geophysical and archaeological investigations,publication,,2011.0,anglais,7,europe_orientale_russie_asie_medievales,2.0
69825516c835c41957dfed75,Anglo-Saxon pharmacopoeia revisited: a potential treasure in drug discovery,publication,,2011.0,anglais,1,bioarcheologie_medecine,4.0
69825516c835c41957dfed7a,La chèvre ou la femme. Parentés de lait entre animaux et humains au Moyen Âge,publication,,2011.0,français,unknown,unknown,3.0
69825516c835c41957dfedf3,中世修道院寄進にみるランゴバルド構造とその源流（研究ノート）,publication,,2011.0,japonais,unknown,unknown,2.0
69825516c835c41957dfef38,Differences and similarities in the materials and techniques of medieval mural painting in the coastal region of Sloveni,publication,,2011.0,anglais,4,art_architecture_iconographie,3.0
69825516c835c41957dfef39,"Istarski razvod bez ""kunfina"" : (povijesni, društvenopovijesni i književni aspekti spomenika u nastavi)",publication,,2011.0,croate,unknown,unknown,2.0
69825516c835c41957dff01a,"Pilger, Räuber, Heiden und Ketzermeister. Spanienbilder in Texten deutscher Reisender an der Wende zur Neuzeit (15J16. ",publication,,2011.0,allemand,unknown,unknown,3.0
69825516c835c41957dff089,Veränderung im liturgischen Zentrum des Kölner Domes im Lauf des 19. und 20. Jahrhunderts,publication,,2011.0,allemand,unknown,unknown,4.0
69825516c835c41957dff305,Evidence for Prehistoric Salt Extraction Rediscovered in the Hungarian Central Mining Museum,publication,,2011.0,anglais,7,europe_orientale_russie_asie_medievales,2.0
69825516c835c41957dff3b6,Post-War Identity and Scholarship: The Correspondence of Paul Jacobsthal and Gero von Merhart at the Institute of Archae,publication,,2011.0,anglais,13,archeologie_medievale,2.0
69825516c835c41957dff3d4,Heads and Tails - Minds and Bodies: Reconsidering the Late Bronze Age Vestby Hoard in Light of Symbolist and Body Perspe,publication,,2011.0,anglais,15,genre_corps_famille_emotions,2.0
69825517c835c41957dff4b3,Durbi Takusheyi,publication,,2011.0,allemand,unknown,unknown,8.0
69825517c835c41957dff5a0,"Atlas de caminería hispánica, Volumen I, Caminería penínsular y del mediterráneo",publication,,2011.0,espagnol,unknown,unknown,33.0
69825517c835c41957dff75a,Breast cancer in antiquity,publication,,2011.0,anglais,1,bioarcheologie_medecine,2.0
69825517c835c41957dff9b8,The journey from amputation as corporal grief to limb transplantation,publication,,2011.0,espagnol,unknown,unknown,3.0
69825517c835c41957dffdb6,Дискуссия по статье Е. С. Галкиной,publication,,2011.0,russe,unknown,unknown,6.0
69825517c835c41957e0006d,"""Vana in imagine forma?"" : Hrabanus Maurus über Bild und Text",publication,,2011.0,allemand,unknown,unknown,2.0
69825517c835c41957e00079,Medieval hypertext : the illuminated manuscript in an age of virtual reproduction,publication,,2011.0,anglais,4,art_architecture_iconographie,3.0
69825517c835c41957e0007f,"A mixed company of Syrians, Saracens and Greeks : artistic interaction in middle Eastern Christian art in the middle age",publication,,2011.0,anglais,4,art_architecture_iconographie,3.0
69825517c835c41957e0015f,Landscapes of burial : contrasting the pagan and Christian paradigms of burial in Viking Age and medieval Iceland,publication,,2011.0,anglais,0,monde_nordique_viking,2.0
69825517c835c41957e00240,Истоки приоритетных направлений торгово-экономических отношений Согда в I-VIII вв. Н. Э,publication,,2011.0,russe,unknown,unknown,2.0
69825517c835c41957e003fd,Die spätsächsischen Gräber von Buchholz-Vaensen und Neu Wulmstorf-Elstorf : neue Untersuchungen zum Frühmittelalter ,publication,,2011.0,allemand,unknown,unknown,5.0
69825517c835c41957e004ad,"An archaeological interpretative survey of the old castle, Scotney, Lamberhurst. Part I - the medieval period",publication,,2011.0,anglais,13,archeologie_medievale,3.0
69825517c835c41957e004f5,"""служилые татары"" в Русском государстве XVI начала XVIII вв. : понятийно-методологический аспект",publication,,2011.0,russe,unknown,unknown,2.0
69825517c835c41957e00632,Компаративный анализ политогенеза в раннесредневековой Англии и Древней Руси,publication,,2011.0,russe,unknown,unknown,2.0
69825517c835c41957e010e8,The Cultured Barbarian:The Saracen Princess in Bevis of Hampton,publication,,2011.0,anglais,5,mediterranee_islam_judaisme_iberie,2.0
69825517c835c41957e013f4,Le site de la fin du Bronze final du Hexenberg à Leutenheim (Bas-Rhin): études sur le paléoenvironnement rhénan et étude,publication,,2011.0,français,unknown,unknown,9.0
69825517c835c41957e01948,La question des agglomérations secondaires de l'âge du fer au Moyen Âge : les Lémovices et leur territoire,publication,,2011.0,français,unknown,unknown,2.0
